TF_ID	Gene_ID	Family
Traes_5DS_E9D675FAC.1	Traes_5DS_E9D675FAC	FAR1
Traes_6AL_065306054.1	Traes_6AL_065306054	Dof
Traes_6AL_0C0899C15.1	Traes_6AL_0C0899C15	WRKY
Traes_6AL_0D7866801.1	Traes_6AL_0D7866801	NAC
Traes_6AL_1688E9E0A.2	Traes_6AL_1688E9E0A	bHLH
Traes_6AL_1DC1EF368.2	Traes_6AL_1DC1EF368	FAR1
Traes_6AL_2983D4EB6.1	Traes_6AL_2983D4EB6	YABBY
Traes_6AL_29B0A4DF2.1	Traes_6AL_29B0A4DF2	bHLH
Traes_6AL_4084532FC1.1	Traes_6AL_4084532FC1	GRAS
Traes_6AL_44D4E284B.2	Traes_6AL_44D4E284B	EIL
Traes_6AL_46B659A23.2	Traes_6AL_46B659A23	bZIP
Traes_6AL_477C798AB.1	Traes_6AL_477C798AB	NF-YB
Traes_6AL_47F6C4665.1	Traes_6AL_47F6C4665	GATA
Traes_6AL_52FA7F228.1	Traes_6AL_52FA7F228	bHLH
Traes_6AL_5C48AC7D7.1	Traes_6AL_5C48AC7D7	FAR1
Traes_6AL_6B7CBC837.1	Traes_6AL_6B7CBC837	TCP
Traes_6AL_775D5A865.1	Traes_6AL_775D5A865	bHLH
Traes_6AL_7A4395C60.2	Traes_6AL_7A4395C60	Trihelix
Traes_6AL_842E10085.1	Traes_6AL_842E10085	bHLH
Traes_6AL_857D5AAEB.1	Traes_6AL_857D5AAEB	NF-YB
Traes_6AL_8BA1FF8B2.1	Traes_6AL_8BA1FF8B2	NAC
Traes_6AL_9437F730F.1	Traes_6AL_9437F730F	bHLH
Traes_6AL_A5FB7CFA5.1	Traes_6AL_A5FB7CFA5	WRKY
Traes_6AL_B082ABBFC.1	Traes_6AL_B082ABBFC	FAR1
Traes_6AL_B272C86BE.1	Traes_6AL_B272C86BE	NAC
Traes_6AL_B92597EA9.1	Traes_6AL_B92597EA9	NAC
Traes_6AL_BA4636569.1	Traes_6AL_BA4636569	WRKY
Traes_6AL_BB7207AD1.1	Traes_6AL_BB7207AD1	NAC
Traes_6AL_C0E74F959.2	Traes_6AL_C0E74F959	NF-YA
Traes_6AL_C14335DC8.2	Traes_6AL_C14335DC8	NAC
Traes_6AL_D6045E37C.1	Traes_6AL_D6045E37C	LBD
Traes_6AL_DA27ABCA61.2	Traes_6AL_DA27ABCA61	TCP
Traes_6AL_DD0E18465.2	Traes_6AL_DD0E18465	E2F/DP
Traes_6AL_E0ED0DE45.1	Traes_6AL_E0ED0DE45	bZIP
Traes_6AL_E54708BB8.1	Traes_6AL_E54708BB8	bHLH
Traes_6AL_E8CD2C02B.1	Traes_6AL_E8CD2C02B	bZIP
Traes_6AL_F23B20CBD.1	Traes_6AL_F23B20CBD	FAR1
Traes_6AL_F5B8C510F.2	Traes_6AL_F5B8C510F	Trihelix
Traes_6AL_FACBEB134.1	Traes_6AL_FACBEB134	bHLH
Traes_6AL_FD17E787A.1	Traes_6AL_FD17E787A	GATA
Traes_6AL_FD6EC5EA9.1	Traes_6AL_FD6EC5EA9	bHLH
Traes_6AS_0D7F17F06.1	Traes_6AS_0D7F17F06	Trihelix
Traes_6AS_1537629B3.1	Traes_6AS_1537629B3	HSF
Traes_6AS_1BF082306.1	Traes_6AS_1BF082306	GATA
Traes_6AS_1BF0823061.1	Traes_6AS_1BF0823061	GATA
Traes_6AS_1FB5A49D7.1	Traes_6AS_1FB5A49D7	bZIP
Traes_6AS_26AC51E52.1	Traes_6AS_26AC51E52	bHLH
Traes_6AS_32A35158A.1	Traes_6AS_32A35158A	SBP
Traes_6AS_4106E8E28.1	Traes_6AS_4106E8E28	GATA
Traes_6AS_4C2F64614.1	Traes_6AS_4C2F64614	bHLH
Traes_6AS_4D5775944.1	Traes_6AS_4D5775944	bHLH
Traes_6AS_4EEA3E388.1	Traes_6AS_4EEA3E388	LBD
Traes_6AS_52AE4A6E2.1	Traes_6AS_52AE4A6E2	Trihelix
Traes_6AS_66A98BA55.1	Traes_6AS_66A98BA55	bHLH
Traes_6AS_68775100B.1	Traes_6AS_68775100B	WRKY
Traes_6AS_690C97429.1	Traes_6AS_690C97429	NF-YC
Traes_6AS_6AAA7678C.1	Traes_6AS_6AAA7678C	YABBY
Traes_6AS_6D2F550E3.1	Traes_6AS_6D2F550E3	FAR1
Traes_6AS_6F89CC969.1	Traes_6AS_6F89CC969	NAC
Traes_6AS_74635BB63.1	Traes_6AS_74635BB63	GRAS
Traes_6AS_7B3C53009.2	Traes_6AS_7B3C53009	BES1
Traes_6AS_895EC9E40.1	Traes_6AS_895EC9E40	FAR1
Traes_6AS_90DEDA6E3.2	Traes_6AS_90DEDA6E3	Nin-like
Traes_6AS_9596E4B58.1	Traes_6AS_9596E4B58	E2F/DP
Traes_6AS_9916DDE4D.2	Traes_6AS_9916DDE4D	bZIP
Traes_6AS_99C6A3B0B.2	Traes_6AS_99C6A3B0B	SBP
Traes_6AS_A92DEAA15.1	Traes_6AS_A92DEAA15	Whirly
Traes_6AS_AFF47E71C.2	Traes_6AS_AFF47E71C	bZIP
Traes_6AS_B32FAA464.1	Traes_6AS_B32FAA464	FAR1
Traes_6AS_C1A37E015.1	Traes_6AS_C1A37E015	bHLH
Traes_6AS_DA75BB1FD.1	Traes_6AS_DA75BB1FD	WRKY
Traes_6AS_E0A257EEA.2	Traes_6AS_E0A257EEA	bHLH
Traes_6AS_F1CEB89EE.2	Traes_6AS_F1CEB89EE	bZIP
Traes_6AS_FDF16F4EA.1	Traes_6AS_FDF16F4EA	bZIP
Traes_6BL_01A973403.1	Traes_6BL_01A973403	E2F/DP
Traes_6BL_1392D6149.2	Traes_6BL_1392D6149	Trihelix
Traes_6BL_301505440.1	Traes_6BL_301505440	Nin-like
Traes_6BL_35444DAF9.2	Traes_6BL_35444DAF9	FAR1
Traes_6BL_3A98C155D.1	Traes_6BL_3A98C155D	FAR1
Traes_6BL_3F20B009E.1	Traes_6BL_3F20B009E	FAR1
Traes_6BL_3F8DB6043.1	Traes_6BL_3F8DB6043	YABBY
Traes_6BL_5AA3D02B3.2	Traes_6BL_5AA3D02B3	bHLH
Traes_6BL_600E4507F.19	Traes_6BL_600E4507F	bHLH
Traes_6BL_7BF2DD21E.1	Traes_6BL_7BF2DD21E	FAR1
Traes_6BL_868408DFC.1	Traes_6BL_868408DFC	bHLH
Traes_6BL_882745936.1	Traes_6BL_882745936	FAR1
Traes_6BL_8F77BF933.1	Traes_6BL_8F77BF933	NAC
Traes_6BL_948834CD4.2	Traes_6BL_948834CD4	bHLH
Traes_6BL_953171851.2	Traes_6BL_953171851	NF-YA
Traes_6BL_972224088.1	Traes_6BL_972224088	GRAS
Traes_6BL_99F790D57.1	Traes_6BL_99F790D57	NAC
Traes_6BL_9B25E6A10.1	Traes_6BL_9B25E6A10	bHLH
Traes_6BL_A169A3ECB.1	Traes_6BL_A169A3ECB	NAC
Traes_6BL_A964BE52B.1	Traes_6BL_A964BE52B	bHLH
Traes_6BL_AEB13ECDE.2	Traes_6BL_AEB13ECDE	bHLH
Traes_6BL_B03A20680.2	Traes_6BL_B03A20680	bHLH
Traes_6BL_B27806C89.1	Traes_6BL_B27806C89	NAC
Traes_6BL_B92FA1D38.1	Traes_6BL_B92FA1D38	WRKY
Traes_6BL_D00F04562.1	Traes_6BL_D00F04562	NAC
Traes_6BL_DA93728B3.1	Traes_6BL_DA93728B3	bHLH
Traes_6BL_DD840863A.1	Traes_6BL_DD840863A	WRKY
Traes_6BL_EEAA2A7E3.1	Traes_6BL_EEAA2A7E3	WRKY
Traes_6BL_FDC8BDE8A.1	Traes_6BL_FDC8BDE8A	E2F/DP
Traes_6BS_00E54518B.1	Traes_6BS_00E54518B	bHLH
Traes_6BS_05264DAEA.2	Traes_6BS_05264DAEA	bZIP
Traes_6BS_0A692E6F6.1	Traes_6BS_0A692E6F6	Whirly
Traes_6BS_0A7B95279.1	Traes_6BS_0A7B95279	FAR1
Traes_6BS_1751C4BBF.2	Traes_6BS_1751C4BBF	FAR1
Traes_6BS_179B5B6E1.1	Traes_6BS_179B5B6E1	LBD
Traes_6BS_25E162197.1	Traes_6BS_25E162197	HSF
Traes_6BS_2951D8114.2	Traes_6BS_2951D8114	NF-YC
Traes_6BS_487628194.1	Traes_6BS_487628194	bHLH
Traes_6BS_4EA352A7A.1	Traes_6BS_4EA352A7A	GATA
Traes_6BS_5790FB139.1	Traes_6BS_5790FB139	bHLH
Traes_6BS_65CDD608F.2	Traes_6BS_65CDD608F	bZIP
Traes_6BS_833C847B7.1	Traes_6BS_833C847B7	FAR1
Traes_6BS_993CBD840.1	Traes_6BS_993CBD840	bZIP
Traes_6BS_AB5909D02.2	Traes_6BS_AB5909D02	GATA
Traes_6BS_C53202201.1	Traes_6BS_C53202201	bHLH
Traes_6BS_F2B8B4E55.1	Traes_6BS_F2B8B4E55	Nin-like
Traes_6BS_F50663DF7.1	Traes_6BS_F50663DF7	SBP
Traes_6DL_04EAF750D.1	Traes_6DL_04EAF750D	bHLH
Traes_6DL_09329CC5D.1	Traes_6DL_09329CC5D	Trihelix
Traes_6DL_10077D5F6.1	Traes_6DL_10077D5F6	EIL
Traes_6DL_136DE13FB.1	Traes_6DL_136DE13FB	TCP
Traes_6DL_1571314A3.1	Traes_6DL_1571314A3	bHLH
Traes_6DL_1662431E2.1	Traes_6DL_1662431E2	NAC
Traes_6DL_187F01785.1	Traes_6DL_187F01785	NF-YB
Traes_6DL_1ABE78799.1	Traes_6DL_1ABE78799	NAC
Traes_6DL_26DDCA106.1	Traes_6DL_26DDCA106	GRAS
Traes_6DL_29F162FB2.2	Traes_6DL_29F162FB2	NF-YA
Traes_6DL_2F3586557.2	Traes_6DL_2F3586557	NAC
Traes_6DL_3DCFAB31F.1	Traes_6DL_3DCFAB31F	bHLH
Traes_6DL_3F9FA4887.1	Traes_6DL_3F9FA4887	bHLH
Traes_6DL_410C5CD3B.1	Traes_6DL_410C5CD3B	GATA
Traes_6DL_493269065.2	Traes_6DL_493269065	bHLH
Traes_6DL_557D70172.1	Traes_6DL_557D70172	NAC
Traes_6DL_59DB06B9F.1	Traes_6DL_59DB06B9F	YABBY
Traes_6DL_604AFCFEF.1	Traes_6DL_604AFCFEF	GATA
Traes_6DL_62A15AED6.2	Traes_6DL_62A15AED6	bHLH
Traes_6DL_6A7EFC4661.2	Traes_6DL_6A7EFC4661	Dof
Traes_6DL_6BFC1BFFF.2	Traes_6DL_6BFC1BFFF	FAR1
Traes_6DL_77ACE1279.2	Traes_6DL_77ACE1279	bZIP
Traes_6DL_850266B2A.1	Traes_6DL_850266B2A	LBD
Traes_6DL_88259C187.1	Traes_6DL_88259C187	Trihelix
Traes_6DL_882BC1812.1	Traes_6DL_882BC1812	bHLH
Traes_6DL_8A1342D56.1	Traes_6DL_8A1342D56	NAC
Traes_6DL_8ECBBC867.1	Traes_6DL_8ECBBC867	Nin-like
Traes_6DL_9097A97D9.1	Traes_6DL_9097A97D9	FAR1
Traes_6DL_90C72AE92.1	Traes_6DL_90C72AE92	E2F/DP
Traes_6DL_A05C1BF04.1	Traes_6DL_A05C1BF04	NF-YB
Traes_6DL_A07757F7A.2	Traes_6DL_A07757F7A	Dof
Traes_6DL_AB95B0CE0.1	Traes_6DL_AB95B0CE0	WRKY
Traes_6DL_BA85EE462.1	Traes_6DL_BA85EE462	GeBP
Traes_6DL_C27CEED76.1	Traes_6DL_C27CEED76	Trihelix
Traes_6DL_C8198CD4A.1	Traes_6DL_C8198CD4A	bHLH
Traes_6DL_D0BE06357.1	Traes_6DL_D0BE06357	NAC
Traes_6DL_D29E210A1.1	Traes_6DL_D29E210A1	WRKY
Traes_6DL_D38F3257B.2	Traes_6DL_D38F3257B	bHLH
Traes_6DL_D4F2CDDDC.1	Traes_6DL_D4F2CDDDC	WRKY
Traes_6DL_DA233B945.1	Traes_6DL_DA233B945	NAC
Traes_6DL_E5423261A.1	Traes_6DL_E5423261A	FAR1
Traes_6DL_E5423261A1.1	Traes_6DL_E5423261A1	FAR1
Traes_6DL_E7910DD23.2	Traes_6DL_E7910DD23	Trihelix
Traes_6DL_E80867546.1	Traes_6DL_E80867546	FAR1
Traes_6DL_ED5844DD2.1	Traes_6DL_ED5844DD2	FAR1
Traes_6DL_EF6D5D4FA.1	Traes_6DL_EF6D5D4FA	Dof
Traes_6DL_F2299F127.1	Traes_6DL_F2299F127	bHLH
Traes_6DL_F7015CE89.2	Traes_6DL_F7015CE89	bZIP
Traes_6DL_FC5CFB787.3	Traes_6DL_FC5CFB787	TCP
Traes_6DL_FD903DBD8.1	Traes_6DL_FD903DBD8	NF-YA
Traes_6DL_FDED400C4.1	Traes_6DL_FDED400C4	FAR1
Traes_6DS_0E72E2E75.1	Traes_6DS_0E72E2E75	bHLH
Traes_6DS_10411A1DC.1	Traes_6DS_10411A1DC	FAR1
Traes_6DS_1FC471B7F.1	Traes_6DS_1FC471B7F	Whirly
Traes_6DS_273430303.2	Traes_6DS_273430303	bZIP
Traes_6DS_2BF4B191B.1	Traes_6DS_2BF4B191B	FAR1
Traes_6DS_31C9B430A.1	Traes_6DS_31C9B430A	FAR1
Traes_6DS_31C9B430A1.1	Traes_6DS_31C9B430A1	FAR1
Traes_6DS_3D001FAB6.1	Traes_6DS_3D001FAB6	Nin-like
Traes_6DS_432113694.1	Traes_6DS_432113694	FAR1
Traes_6DS_6268D31AE.1	Traes_6DS_6268D31AE	GATA
Traes_6DS_691A715BD.1	Traes_6DS_691A715BD	bZIP
Traes_6DS_77038429A.1	Traes_6DS_77038429A	GATA
Traes_6DS_7B1596298.1	Traes_6DS_7B1596298	SBP
Traes_6DS_8436285E5.1	Traes_6DS_8436285E5	NF-YC
Traes_6DS_8F684013D.2	Traes_6DS_8F684013D	WRKY
Traes_6DS_90A627C3F.1	Traes_6DS_90A627C3F	NAC
Traes_6DS_A08A13944.1	Traes_6DS_A08A13944	GRAS
Traes_6DS_BF71C1557.2	Traes_6DS_BF71C1557	WRKY
Traes_6DS_C4D93239C.1	Traes_6DS_C4D93239C	SBP
Traes_6DS_C59B6322F.1	Traes_6DS_C59B6322F	HSF
Traes_6DS_F8DFD036F.2	Traes_6DS_F8DFD036F	bZIP
Traes_6DS_FD90D1145.2	Traes_6DS_FD90D1145	bZIP
Traes_7AL_01C8BD51A.1	Traes_7AL_01C8BD51A	BES1
Traes_7AL_03E14BABE.1	Traes_7AL_03E14BABE	SBP
Traes_7AL_088A3A35F.1	Traes_7AL_088A3A35F	NAC
Traes_7AL_20FA90AE5.1	Traes_7AL_20FA90AE5	NAC
Traes_7AL_25850F96F.1	Traes_7AL_25850F96F	bZIP
Traes_7AL_34519AA27.1	Traes_7AL_34519AA27	NF-YC
Traes_7AL_38B48B7B2.2	Traes_7AL_38B48B7B2	NAC
Traes_7AL_3C02C0206.1	Traes_7AL_3C02C0206	bHLH
Traes_7AL_3EBEF985E.1	Traes_7AL_3EBEF985E	bHLH
Traes_7AL_3ED7A9663.1	Traes_7AL_3ED7A9663	bZIP
Traes_7AL_46F73E667.1	Traes_7AL_46F73E667	NAC
Traes_7AL_48C81DE03.1	Traes_7AL_48C81DE03	WRKY
Traes_7AL_48C81DE031.1	Traes_7AL_48C81DE031	WRKY
Traes_7AL_5585F9BD1.1	Traes_7AL_5585F9BD1	FAR1
Traes_7AL_628A69311.1	Traes_7AL_628A69311	NAC
Traes_7AL_635989DBF.1	Traes_7AL_635989DBF	FAR1
Traes_7AL_669D4AE47.1	Traes_7AL_669D4AE47	NAC
Traes_7AL_6931AA68B.1	Traes_7AL_6931AA68B	HSF
Traes_7AL_74CC91D39.2	Traes_7AL_74CC91D39	NAC
Traes_7AL_8258AAE78.2	Traes_7AL_8258AAE78	FAR1
Traes_7AL_84F34A1C2.1	Traes_7AL_84F34A1C2	SRS
Traes_7AL_A8CAE984E.1	Traes_7AL_A8CAE984E	bZIP
Traes_7AL_AC56CC184.1	Traes_7AL_AC56CC184	WRKY
Traes_7AL_ACAC47D88.1	Traes_7AL_ACAC47D88	bHLH
Traes_7AL_AF1593775.1	Traes_7AL_AF1593775	bHLH
Traes_7AL_B000BC0DD.2	Traes_7AL_B000BC0DD	NAC
Traes_7AL_B3B78EE36.1	Traes_7AL_B3B78EE36	CPP
Traes_7AL_B9345EB83.1	Traes_7AL_B9345EB83	bHLH
Traes_7AL_BB7235524.1	Traes_7AL_BB7235524	NF-YC
Traes_7AL_BE3253C8F.1	Traes_7AL_BE3253C8F	NAC
Traes_7AL_BFBB2AD1E.2	Traes_7AL_BFBB2AD1E	NAC
Traes_7AL_C7CF7087B.2	Traes_7AL_C7CF7087B	bZIP
Traes_7AL_C8835D919.2	Traes_7AL_C8835D919	NAC
Traes_7AL_D89BDD619.1	Traes_7AL_D89BDD619	bZIP
Traes_7AL_DD8261917.1	Traes_7AL_DD8261917	bZIP
Traes_7AL_EA6F4FFDE.2	Traes_7AL_EA6F4FFDE	GATA
Traes_7AL_EFD897AFC.2	Traes_7AL_EFD897AFC	NAC
Traes_7AS_0437CF0AD.1	Traes_7AS_0437CF0AD	FAR1
Traes_7AS_067BEC7B5.1	Traes_7AS_067BEC7B5	NF-YB
Traes_7AS_0D2D3DA10.1	Traes_7AS_0D2D3DA10	NAC
Traes_7AS_0F019FB93.2	Traes_7AS_0F019FB93	SBP
Traes_7AS_15078CC8B.2	Traes_7AS_15078CC8B	bHLH
Traes_7AS_2B4EC601B.1	Traes_7AS_2B4EC601B	bHLH
Traes_7AS_34D476D5D1.1	Traes_7AS_34D476D5D1	EIL
Traes_7AS_375BA0ECA.1	Traes_7AS_375BA0ECA	bHLH
Traes_7AS_45F0BB787.2	Traes_7AS_45F0BB787	Whirly
Traes_7AS_4FAB72487.2	Traes_7AS_4FAB72487	bHLH
Traes_7AS_5FFE13FFE.1	Traes_7AS_5FFE13FFE	bHLH
Traes_7AS_6398221B7.2	Traes_7AS_6398221B7	NAC
Traes_7AS_6E6A5CD04.1	Traes_7AS_6E6A5CD04	NAC
Traes_7AS_6EE1182D4.1	Traes_7AS_6EE1182D4	FAR1
Traes_7AS_6EE1182D41.1	Traes_7AS_6EE1182D41	FAR1
Traes_7AS_6EE1182D42.1	Traes_7AS_6EE1182D42	FAR1
Traes_7AS_715C6A2D6.2	Traes_7AS_715C6A2D6	FAR1
Traes_7AS_7A7A0CF5B.1	Traes_7AS_7A7A0CF5B	NAC
Traes_7AS_7D1B721BD.1	Traes_7AS_7D1B721BD	NAC
Traes_7AS_8ED861ED7.1	Traes_7AS_8ED861ED7	bHLH
Traes_7AS_937121AF8.1	Traes_7AS_937121AF8	HSF
Traes_7AS_9C4D7BC14.2	Traes_7AS_9C4D7BC14	bHLH
Traes_7AS_A6C843545.2	Traes_7AS_A6C843545	NAC
Traes_7AS_C9DF68E53.2	Traes_7AS_C9DF68E53	WRKY
Traes_7AS_CB673ED0C.1	Traes_7AS_CB673ED0C	NAC
Traes_7AS_D145F9822.1	Traes_7AS_D145F9822	NAC
Traes_7AS_D56F0F9E5.4	Traes_7AS_D56F0F9E5	bHLH
Traes_7AS_D5F5D49CA.2	Traes_7AS_D5F5D49CA	E2F/DP
Traes_7AS_DE61FE07F.1	Traes_7AS_DE61FE07F	FAR1
Traes_7AS_EACFD92AA.1	Traes_7AS_EACFD92AA	SRS
Traes_7AS_F2DF86C49.2	Traes_7AS_F2DF86C49	SBP
Traes_7AS_FB2A769B5.1	Traes_7AS_FB2A769B5	SBP
Traes_7AS_FDD164762.2	Traes_7AS_FDD164762	bZIP
Traes_7BL_0258A9A33.2	Traes_7BL_0258A9A33	NF-YC
Traes_7BL_07CC0B6EF.1	Traes_7BL_07CC0B6EF	bZIP
Traes_7BL_096916DC5.1	Traes_7BL_096916DC5	bZIP
Traes_7BL_0C386426A.2	Traes_7BL_0C386426A	NAC
Traes_7BL_1751C4BBF.2	Traes_7BL_1751C4BBF	FAR1
Traes_7BL_1AC36A6FD.1	Traes_7BL_1AC36A6FD	CPP
Traes_7BL_1BC595AAF.1	Traes_7BL_1BC595AAF	bHLH
Traes_7BL_1ED33FA5D.1	Traes_7BL_1ED33FA5D	NAC
Traes_7BL_2782B04F1.2	Traes_7BL_2782B04F1	NAC
Traes_7BL_46B9DD8C8.1	Traes_7BL_46B9DD8C8	NAC
Traes_7BL_53AA25AA1.1	Traes_7BL_53AA25AA1	WRKY
Traes_7BL_5C24556B6.1	Traes_7BL_5C24556B6	NF-YC
Traes_7BL_625F55A12.1	Traes_7BL_625F55A12	bZIP
Traes_7BL_6324A95B5.1	Traes_7BL_6324A95B5	bHLH
Traes_7BL_65B9384BF.1	Traes_7BL_65B9384BF	FAR1
Traes_7BL_792B58AA5.1	Traes_7BL_792B58AA5	bZIP
Traes_7BL_7A3E02172.1	Traes_7BL_7A3E02172	SRS
Traes_7BL_7DC689032.1	Traes_7BL_7DC689032	GATA
Traes_7BL_8492576A6.1	Traes_7BL_8492576A6	FAR1
Traes_7BL_86BB5C61E.1	Traes_7BL_86BB5C61E	GATA
Traes_7BL_8A5D12EE1.1	Traes_7BL_8A5D12EE1	NAC
Traes_7BL_8C67B476B.1	Traes_7BL_8C67B476B	FAR1
Traes_7BL_9884A6FA5.1	Traes_7BL_9884A6FA5	FAR1
Traes_7BL_A201C1A091.2	Traes_7BL_A201C1A091	FAR1
Traes_7BL_A201C1A09.2	Traes_7BL_A201C1A09	FAR1
Traes_7BL_A46F1A830.2	Traes_7BL_A46F1A830	WRKY
Traes_7BL_B5A152283.1	Traes_7BL_B5A152283	NAC
Traes_7BL_BF5300D88.1	Traes_7BL_BF5300D88	bHLH
Traes_7BL_C12DC1916.1	Traes_7BL_C12DC1916	FAR1
Traes_7BL_C4BA39104.1	Traes_7BL_C4BA39104	SBP
Traes_7BL_EBACA7012.2	Traes_7BL_EBACA7012	FAR1
Traes_7BL_F09405E3E.1	Traes_7BL_F09405E3E	NAC
Traes_7BL_FB5FAC1E8.2	Traes_7BL_FB5FAC1E8	NAC
Traes_7BS_03F39ED94.1	Traes_7BS_03F39ED94	HSF
Traes_7BS_13A10F9A4.2	Traes_7BS_13A10F9A4	bHLH
Traes_7BS_1542EA53A.1	Traes_7BS_1542EA53A	SBP
Traes_7BS_1B525AFF5.2	Traes_7BS_1B525AFF5	FAR1
Traes_7BS_33B5A5D5C.1	Traes_7BS_33B5A5D5C	bHLH
Traes_7BS_54E859139.1	Traes_7BS_54E859139	GRAS
Traes_7BS_63CE69B1D.1	Traes_7BS_63CE69B1D	SBP
Traes_7BS_733347AC0.1	Traes_7BS_733347AC0	EIL
Traes_7BS_7ACA0B10A.2	Traes_7BS_7ACA0B10A	SBP
Traes_7BS_7B68879A9.2	Traes_7BS_7B68879A9	bZIP
Traes_7BS_99BF8BA2F.2	Traes_7BS_99BF8BA2F	NAC
Traes_7BS_A0A8B25DF.1	Traes_7BS_A0A8B25DF	bHLH
Traes_7BS_B6E41024D.2	Traes_7BS_B6E41024D	FAR1
Traes_7BS_BA1111780.1	Traes_7BS_BA1111780	NAC
Traes_7BS_BFA4F9A4A.1	Traes_7BS_BFA4F9A4A	bHLH
Traes_7BS_CCA195724.2	Traes_7BS_CCA195724	E2F/DP
Traes_7BS_CF3224FD0.1	Traes_7BS_CF3224FD0	NAC
Traes_7BS_DBAD99848.1	Traes_7BS_DBAD99848	NF-YB
Traes_7BS_F67ED5C9E.5	Traes_7BS_F67ED5C9E	bHLH
Traes_7DL_0176A3542.1	Traes_7DL_0176A3542	CPP
Traes_7DL_04FC0BF21.2	Traes_7DL_04FC0BF21	bHLH
Traes_7DL_1717A9083.1	Traes_7DL_1717A9083	bHLH
Traes_7DL_1913741A8.1	Traes_7DL_1913741A8	NAC
Traes_7DL_1957A97EC.1	Traes_7DL_1957A97EC	SBP
Traes_7DL_1AD9A3E8D.1	Traes_7DL_1AD9A3E8D	NAC
Traes_7DL_2A7EF919F.1	Traes_7DL_2A7EF919F	bHLH
Traes_7DL_2C70F034C.1	Traes_7DL_2C70F034C	FAR1
Traes_7DL_2D8356B05.1	Traes_7DL_2D8356B05	SBP
Traes_7DL_2DE6C6D33.1	Traes_7DL_2DE6C6D33	NAC
Traes_7DL_3B340D60A.1	Traes_7DL_3B340D60A	NF-YC
Traes_7DL_3CE000E38.1	Traes_7DL_3CE000E38	bZIP
Traes_7DL_44FCA17C4.1	Traes_7DL_44FCA17C4	GRAS
Traes_7DL_52D5D13A1.1	Traes_7DL_52D5D13A1	NF-YC
Traes_7DL_5968FA56C.1	Traes_7DL_5968FA56C	WRKY
Traes_7DL_67C4287B2.2	Traes_7DL_67C4287B2	bZIP
Traes_7DL_67FF12B6A.1	Traes_7DL_67FF12B6A	bHLH
Traes_7DL_68B814464.1	Traes_7DL_68B814464	bZIP
Traes_7DL_70D4FDB2A.1	Traes_7DL_70D4FDB2A	bZIP
Traes_7DL_7DDA16622.3	Traes_7DL_7DDA16622	bZIP
Traes_7DL_82722EDAD.2	Traes_7DL_82722EDAD	HSF
Traes_7DL_88B60203A.1	Traes_7DL_88B60203A	bHLH
Traes_7DL_91CFE828F.1	Traes_7DL_91CFE828F	NAC
Traes_7DL_9D97AB442.1	Traes_7DL_9D97AB442	FAR1
Traes_7DL_A5ECEDA95.1	Traes_7DL_A5ECEDA95	GATA
Traes_7DL_A8C4FFABB.1	Traes_7DL_A8C4FFABB	NAC
Traes_7DL_A9EF00572.1	Traes_7DL_A9EF00572	WRKY
Traes_7DL_AB67A0B36.1	Traes_7DL_AB67A0B36	NAC
Traes_7DL_AD6EAD1A6.1	Traes_7DL_AD6EAD1A6	NAC
Traes_7DL_AD6EAD1A61.1	Traes_7DL_AD6EAD1A61	NAC
Traes_7DL_B09854286.1	Traes_7DL_B09854286	WRKY
Traes_7DL_B86B36F67.1	Traes_7DL_B86B36F67	WRKY
Traes_7DL_B8D140CC3.1	Traes_7DL_B8D140CC3	FAR1
Traes_7DL_BDD45DB24.2	Traes_7DL_BDD45DB24	NAC
Traes_7DL_BFADB408C.1	Traes_7DL_BFADB408C	GATA
Traes_7DL_C343BA649.2	Traes_7DL_C343BA649	bZIP
Traes_7DL_CA3975AFD.1	Traes_7DL_CA3975AFD	bHLH
Traes_7DL_D05DA373C.2	Traes_7DL_D05DA373C	NAC
Traes_7DL_D1A375ECF.1	Traes_7DL_D1A375ECF	NAC
Traes_7DL_D97D4666A.1	Traes_7DL_D97D4666A	NF-YC
Traes_7DL_DF64397D7.2	Traes_7DL_DF64397D7	NAC
Traes_7DL_E5423261A.1	Traes_7DL_E5423261A	FAR1
Traes_7DL_E5423261A1.1	Traes_7DL_E5423261A1	FAR1
Traes_7DL_E5423261A2.1	Traes_7DL_E5423261A2	FAR1
Traes_7DL_ED348696E.1	Traes_7DL_ED348696E	SBP
Traes_7DL_EECCC4DBF.1	Traes_7DL_EECCC4DBF	bZIP
Traes_7DL_F43F7A9A3.4	Traes_7DL_F43F7A9A3	bHLH
Traes_7DL_F53A3F676.1	Traes_7DL_F53A3F676	SRS
Traes_7DL_F849918EA.2	Traes_7DL_F849918EA	WRKY
Traes_7DS_016F8E2EA.1	Traes_7DS_016F8E2EA	FAR1
Traes_7DS_01F74C6F3.1	Traes_7DS_01F74C6F3	WRKY
Traes_7DS_0536E73E5.2	Traes_7DS_0536E73E5	bHLH
Traes_7DS_10A9C68FA.1	Traes_7DS_10A9C68FA	HSF
Traes_7DS_1E7BBCDCF.1	Traes_7DS_1E7BBCDCF	NAC
Traes_7DS_2452C1E32.1	Traes_7DS_2452C1E32	NAC
Traes_7DS_24C563960.1	Traes_7DS_24C563960	WRKY
Traes_7DS_3463CAE33.1	Traes_7DS_3463CAE33	bZIP
Traes_7DS_3673F1C73.4	Traes_7DS_3673F1C73	EIL
