TF_ID	Gene_ID	Family
orange1.1g024484m	orange1.1g024484m.g	MYB
orange1.1g024492m	orange1.1g024492m.g	MYB
orange1.1g024849m	orange1.1g024849m.g	MYB
orange1.1g024860m	orange1.1g024860m.g	MYB
orange1.1g025221m	orange1.1g023677m.g	MYB
orange1.1g025351m	orange1.1g025351m.g	MYB
orange1.1g025602m	orange1.1g025602m.g	MYB
orange1.1g025697m	orange1.1g025697m.g	MYB
orange1.1g026855m	orange1.1g026855m.g	MYB
orange1.1g028055m	orange1.1g024484m.g	MYB
orange1.1g028843m	orange1.1g028843m.g	MYB
orange1.1g028922m	orange1.1g028922m.g	MYB
orange1.1g035629m	orange1.1g035629m.g	MYB
orange1.1g036087m	orange1.1g036087m.g	MYB
orange1.1g036215m	orange1.1g036215m.g	MYB
orange1.1g036344m	orange1.1g036344m.g	MYB
orange1.1g036591m	orange1.1g036591m.g	MYB
orange1.1g037024m	orange1.1g037024m.g	MYB
orange1.1g037956m	orange1.1g037956m.g	MYB
orange1.1g037998m	orange1.1g037998m.g	MYB
orange1.1g038795m	orange1.1g038795m.g	MYB
orange1.1g039016m	orange1.1g039016m.g	MYB
orange1.1g039070m	orange1.1g039070m.g	MYB
orange1.1g039198m	orange1.1g039198m.g	MYB
orange1.1g039708m	orange1.1g039708m.g	MYB
orange1.1g040502m	orange1.1g040502m.g	MYB
orange1.1g040726m	orange1.1g040726m.g	MYB
orange1.1g040841m	orange1.1g040841m.g	MYB
orange1.1g041081m	orange1.1g041081m.g	MYB
orange1.1g041991m	orange1.1g041991m.g	MYB
orange1.1g042846m	orange1.1g042846m.g	MYB
orange1.1g043269m	orange1.1g043269m.g	MYB
orange1.1g043557m	orange1.1g043557m.g	MYB
orange1.1g043612m	orange1.1g043612m.g	MYB
orange1.1g044021m	orange1.1g044021m.g	MYB
orange1.1g044161m	orange1.1g044161m.g	MYB
orange1.1g044864m	orange1.1g044864m.g	MYB
orange1.1g044977m	orange1.1g044977m.g	MYB
orange1.1g045384m	orange1.1g045384m.g	MYB
orange1.1g045387m	orange1.1g045387m.g	MYB
orange1.1g045400m	orange1.1g045400m.g	MYB
orange1.1g045411m	orange1.1g045411m.g	MYB
orange1.1g045434m	orange1.1g045434m.g	MYB
orange1.1g045583m	orange1.1g045583m.g	MYB
orange1.1g046075m	orange1.1g046075m.g	MYB
orange1.1g046093m	orange1.1g046093m.g	MYB
orange1.1g046309m	orange1.1g046309m.g	MYB
orange1.1g046419m	orange1.1g046419m.g	MYB
orange1.1g046570m	orange1.1g046570m.g	MYB
orange1.1g046581m	orange1.1g046581m.g	MYB
orange1.1g046859m	orange1.1g046859m.g	MYB
orange1.1g047012m	orange1.1g047012m.g	MYB
orange1.1g047101m	orange1.1g047101m.g	MYB
orange1.1g047269m	orange1.1g047269m.g	MYB
orange1.1g047550m	orange1.1g047550m.g	MYB
orange1.1g047839m	orange1.1g047839m.g	MYB
orange1.1g047854m	orange1.1g047854m.g	MYB
orange1.1g048224m	orange1.1g048224m.g	MYB
orange1.1g048610m	orange1.1g048610m.g	MYB
orange1.1g001099m	orange1.1g001099m.g	MYB_related
orange1.1g001101m	orange1.1g001099m.g	MYB_related
orange1.1g001272m	orange1.1g001099m.g	MYB_related
orange1.1g003750m	orange1.1g003750m.g	MYB_related
orange1.1g003898m	orange1.1g003898m.g	MYB_related
orange1.1g003904m	orange1.1g003898m.g	MYB_related
orange1.1g003906m	orange1.1g003898m.g	MYB_related
orange1.1g003908m	orange1.1g003898m.g	MYB_related
orange1.1g004250m	orange1.1g004262m.g	MYB_related
orange1.1g004251m	orange1.1g004262m.g	MYB_related
orange1.1g004257m	orange1.1g004262m.g	MYB_related
orange1.1g004258m	orange1.1g004262m.g	MYB_related
orange1.1g004260m	orange1.1g004262m.g	MYB_related
orange1.1g004262m	orange1.1g004262m.g	MYB_related
orange1.1g004715m	orange1.1g004262m.g	MYB_related
orange1.1g005228m	orange1.1g003750m.g	MYB_related
orange1.1g005589m	orange1.1g005589m.g	MYB_related
orange1.1g005668m	orange1.1g005668m.g	MYB_related
orange1.1g006062m	orange1.1g006062m.g	MYB_related
orange1.1g006139m	orange1.1g004262m.g	MYB_related
orange1.1g006378m	orange1.1g006378m.g	MYB_related
orange1.1g006474m	orange1.1g006062m.g	MYB_related
orange1.1g007452m	orange1.1g007452m.g	MYB_related
orange1.1g007908m	orange1.1g006062m.g	MYB_related
orange1.1g007915m	orange1.1g006062m.g	MYB_related
orange1.1g008766m	orange1.1g006062m.g	MYB_related
orange1.1g009693m	orange1.1g007452m.g	MYB_related
orange1.1g010077m	orange1.1g006062m.g	MYB_related
orange1.1g010081m	orange1.1g006062m.g	MYB_related
orange1.1g010113m	orange1.1g006062m.g	MYB_related
orange1.1g010139m	orange1.1g007452m.g	MYB_related
orange1.1g010767m	orange1.1g007452m.g	MYB_related
orange1.1g010935m	orange1.1g008553m.g	MYB_related
orange1.1g011420m	orange1.1g011420m.g	MYB_related
orange1.1g011623m	orange1.1g011623m.g	MYB_related
orange1.1g012054m	orange1.1g012054m.g	MYB_related
orange1.1g012166m	orange1.1g011420m.g	MYB_related
orange1.1g012625m	orange1.1g012625m.g	MYB_related
orange1.1g013140m	orange1.1g011271m.g	MYB_related
orange1.1g013304m	orange1.1g012054m.g	MYB_related
orange1.1g013548m	orange1.1g012625m.g	MYB_related
orange1.1g014097m	orange1.1g011420m.g	MYB_related
orange1.1g014138m	orange1.1g011623m.g	MYB_related
orange1.1g014674m	orange1.1g011420m.g	MYB_related
orange1.1g014697m	orange1.1g011420m.g	MYB_related
orange1.1g014780m	orange1.1g011420m.g	MYB_related
orange1.1g014781m	orange1.1g014781m.g	MYB_related
orange1.1g015007m	orange1.1g011420m.g	MYB_related
orange1.1g015050m	orange1.1g011420m.g	MYB_related
orange1.1g016046m	orange1.1g016046m.g	MYB_related
orange1.1g016203m	orange1.1g016046m.g	MYB_related
orange1.1g016477m	orange1.1g016477m.g	MYB_related
orange1.1g017704m	orange1.1g011271m.g	MYB_related
orange1.1g017891m	orange1.1g011271m.g	MYB_related
orange1.1g018343m	orange1.1g016477m.g	MYB_related
orange1.1g019067m	orange1.1g019104m.g	MYB_related
orange1.1g019104m	orange1.1g019104m.g	MYB_related
orange1.1g019534m	orange1.1g019104m.g	MYB_related
orange1.1g019948m	orange1.1g019948m.g	MYB_related
orange1.1g020167m	orange1.1g019104m.g	MYB_related
orange1.1g020389m	orange1.1g020389m.g	MYB_related
orange1.1g020653m	orange1.1g020653m.g	MYB_related
orange1.1g020749m	orange1.1g019104m.g	MYB_related
orange1.1g020752m	orange1.1g020653m.g	MYB_related
orange1.1g021209m	orange1.1g011420m.g	MYB_related
orange1.1g021351m	orange1.1g021351m.g	MYB_related
orange1.1g021588m	orange1.1g021351m.g	MYB_related
orange1.1g021851m	orange1.1g021851m.g	MYB_related
orange1.1g021861m	orange1.1g021851m.g	MYB_related
orange1.1g021875m	orange1.1g021851m.g	MYB_related
orange1.1g021972m	orange1.1g020389m.g	MYB_related
orange1.1g022044m	orange1.1g021851m.g	MYB_related
orange1.1g022048m	orange1.1g022048m.g	MYB_related
orange1.1g022059m	orange1.1g011271m.g	MYB_related
orange1.1g022076m	orange1.1g020389m.g	MYB_related
orange1.1g022223m	orange1.1g021351m.g	MYB_related
orange1.1g022562m	orange1.1g022562m.g	MYB_related
orange1.1g023677m	orange1.1g023677m.g	MYB_related
orange1.1g023740m	orange1.1g023740m.g	MYB_related
orange1.1g024081m	orange1.1g024128m.g	MYB_related
orange1.1g024102m	orange1.1g023740m.g	MYB_related
orange1.1g024128m	orange1.1g024128m.g	MYB_related
orange1.1g024479m	orange1.1g019307m.g	MYB_related
orange1.1g024702m	orange1.1g021851m.g	MYB_related
orange1.1g025072m	orange1.1g019307m.g	MYB_related
orange1.1g025299m	orange1.1g023677m.g	MYB_related
orange1.1g026135m	orange1.1g021503m.g	MYB_related
orange1.1g029398m	orange1.1g024484m.g	MYB_related
orange1.1g031444m	orange1.1g031444m.g	MYB_related
orange1.1g031483m	orange1.1g031483m.g	MYB_related
orange1.1g032677m	orange1.1g032677m.g	MYB_related
orange1.1g034427m	orange1.1g034427m.g	MYB_related
orange1.1g034546m	orange1.1g034546m.g	MYB_related
orange1.1g034615m	orange1.1g034615m.g	MYB_related
orange1.1g034697m	orange1.1g034697m.g	MYB_related
orange1.1g035712m	orange1.1g035712m.g	MYB_related
orange1.1g036787m	orange1.1g036787m.g	MYB_related
orange1.1g037092m	orange1.1g037092m.g	MYB_related
orange1.1g037352m	orange1.1g037352m.g	MYB_related
orange1.1g038601m	orange1.1g038601m.g	MYB_related
orange1.1g038824m	orange1.1g038824m.g	MYB_related
orange1.1g039547m	orange1.1g039547m.g	MYB_related
orange1.1g040518m	orange1.1g040518m.g	MYB_related
orange1.1g040653m	orange1.1g040653m.g	MYB_related
orange1.1g040811m	orange1.1g040811m.g	MYB_related
orange1.1g041165m	orange1.1g041165m.g	MYB_related
orange1.1g041475m	orange1.1g041475m.g	MYB_related
orange1.1g042386m	orange1.1g042386m.g	MYB_related
orange1.1g042922m	orange1.1g042922m.g	MYB_related
orange1.1g044137m	orange1.1g044137m.g	MYB_related
orange1.1g044351m	orange1.1g044351m.g	MYB_related
orange1.1g044587m	orange1.1g044587m.g	MYB_related
orange1.1g047042m	orange1.1g047042m.g	MYB_related
orange1.1g047185m	orange1.1g047185m.g	MYB_related
orange1.1g047353m	orange1.1g047353m.g	MYB_related
orange1.1g048053m	orange1.1g048053m.g	MYB_related
orange1.1g048263m	orange1.1g048263m.g	MYB_related
